local_day,latitude,longitude,irt_shade_day_mean,irt_shade_day_peak,irt_swbgt_day_mean,irt_swbgt_day_peak,bernard_day_mean,bernard_day_peak,liljegren_day_mean,liljegren_day_peak,t_c_day_mean,t_c_day_peak,rh_day_mean,irt_shade_deployed,irt_swbgt_deployed
2024-05-21,17.5,80.5,28.86150600297479,30.944178644910558,35.002539381223315,37.16854676907238,28.88629491302928,30.883835147637715,30.13335834114764,34.48106059970269,32.637104,37.560455,66.69105798242697,29.043986917897474,35.33735447826487
2024-05-21,17.5,80.75,29.0298958986895,31.20601910951265,35.23103262726078,37.433913681848594,29.0527004276047,31.13195413550568,30.337291807254733,34.87782804075874,32.82379,37.95096,66.60935864670333,29.21078433228376,35.56345409395366
2024-05-21,17.5,81.0,28.95335505600919,31.00952127067106,35.18393376258503,37.27197054352446,28.980377861070153,30.94984207228761,30.27399297262703,34.705472640885546,32.50885,37.468536,68.32291559579845,29.11236198608181,35.48496434066477
2024-05-21,17.75,77.0,27.041896288323127,29.61480078170929,32.402748605600586,35.331415294398425,27.07947008426929,29.56740289829677,28.568951217494703,34.136373332941275,31.732077,37.386505,58.36999125075797,27.210434708583996,32.65298665850919
2024-05-21,17.75,77.25,27.00714463907602,29.25606041606084,32.44434465951123,34.922497330346566,27.052736555377834,29.22161209026089,28.649138980559655,34.37058707180495,31.286356,36.40799,61.37603807166863,27.15385516274914,32.67058149639422
2024-05-21,17.75,77.5,26.924541113298634,29.273263572815154,32.36863203854644,35.04050187827702,26.973671659451764,29.25076084384095,28.50899219787652,34.44455839771979,31.051575,35.97635,62.49476127626196,27.065031153613774,32.58918582114497
2024-05-21,17.75,77.75,27.243880095345833,30.106955167276023,32.790173923248894,36.317222320107426,27.289526484440543,30.09283627859171,28.86149666878696,34.41117458888539,31.330301,36.097443,63.02013211904917,27.38681889074153,33.01816834045138
2024-05-21,17.75,78.0,27.44320466324076,30.321371354998785,33.08184655664085,36.689454805090506,27.48962839070065,30.3138476898542,29.03442222190363,34.329521889930845,31.395569,36.329865,64.1272212468835,27.57638212475148,33.29673172172017
2024-05-21,17.75,78.25,27.217919136507593,29.911813766633088,32.82951414686857,36.198657980275456,27.27233250590712,29.91819661521152,28.719523743539224,33.16978836197893,31.018778,36.281036,65.07002727425166,27.330550736936075,33.00417190693384
2024-05-21,17.75,78.5,27.064571578089865,29.45887364929553,32.67122136531172,35.3891963429948,27.12274914025423,29.406703153779244,28.433332324773634,32.55971473272763,30.646301,36.13846,66.84303950537314,27.180110202407043,32.85768693801251
2024-05-21,17.75,78.75,27.1861468111389,29.709111757202812,32.7997453685042,35.92905637042252,27.238622133468535,29.719035291949886,28.46873934163143,32.38860513008575,30.877258,36.243927,66.12913382674022,27.31766724636426,33.01697137889724
2024-05-21,17.75,79.0,27.80519784212395,29.87562372892529,33.48923909451484,35.661027023863795,27.836338510737434,29.799821825312833,29.05308162914513,33.13348150434456,31.97117,37.293854,63.24994092771931,28.013935008697274,33.843300457600705
2024-05-21,17.75,79.25,28.177185459253945,30.42343904559343,33.9536960847007,36.30786351934898,28.20138993009171,30.353404115363052,29.394416828451256,33.47458725292563,32.462708,37.626373,62.56010043938809,28.392359164730387,34.321606025798324
2024-05-21,17.75,79.5,28.498602624165343,30.746659075441706,34.35739554673205,36.65062592335997,28.51843758749963,30.663092384320528,29.74997846773516,33.600418199464684,32.90509,38.040436,61.77151823015587,28.711000664704784,34.71976440843785
2024-05-21,17.75,79.75,28.638785624808676,30.944336184694897,34.60866713211468,37.004880897123,28.66235701303577,30.866440667993118,29.943121280177262,33.83138949243329,32.800762,37.91397,63.52604289448354,28.82415374898146,34.93199106635078
2024-05-21,17.75,80.0,28.530169120275712,30.920229930082172,34.48841600230787,37.140198973867896,28.555159542849754,30.860711812129736,29.95096736651487,34.91116060836384,32.569965,37.96866,64.56172014558088,28.730473200104473,34.8405362115032
2024-05-21,17.75,80.25,28.438337604229577,30.85247404221122,34.38597542619194,37.018187288821224,28.464565666771875,30.790585950629474,29.951771230930433,36.17064211476702,32.378887,37.98233,65.41937762631424,28.65156251792279,34.76231838421709
2024-05-21,17.75,80.5,28.728871424443728,30.988962629594248,34.77973243242956,37.17565923913439,28.75279547445447,30.92201866466338,30.03403090615048,34.67228077838263,32.676167,37.902252,65.3896687239224,28.928081455806577,35.135772983713245
2024-05-21,17.75,80.75,28.958063346709604,31.21632808608398,35.101308406357795,37.42746142818379,28.9803001804482,31.1399784035248,30.28291174222873,34.85814824991678,32.883038,38.03299,65.57256693243026,29.14455493375489,35.43726394701059
2024-05-21,17.75,81.0,29.071196360374316,31.274835722809534,35.33540251154135,37.75217197157354,29.09688820815631,31.22446202274828,30.463505474956687,34.88497808291527,32.687725,37.786896,67.92685610206821,29.23599725504462,35.64244228020451
2024-05-21,18.0,77.0,27.121192681253742,29.62341016672149,32.41667539868508,35.24735457852984,27.150002907245465,29.56502047176512,28.547546868940334,34.23750711189933,32.212708,38.329865,55.67464420916466,27.32353680210504,32.71248035699874
2024-05-21,18.0,77.25,27.128121122845585,29.240981459179743,32.504914558003634,34.83290525840633,27.163262699015817,29.198152225269258,28.65269128671719,34.17983335049706,31.831442,37.37088,58.40578668903447,27.30665934846467,32.77649500184747
2024-05-21,18.0,77.5,27.322952694360765,29.557002362947706,32.8308875563235,35.26200764803706,27.36267622278608,29.51125746240987,28.904155155949827,34.16648742840698,31.688538,36.71463,60.93154521505482,27.47622943794459,33.07118332879097
2024-05-21,18.0,77.75,27.639696678071513,29.86232242112802,33.250196117571086,35.696500428631374,27.675868129512963,29.815762925161106,29.19505142048271,34.4844955079073,31.967184,36.835724,61.40316935847513,27.79187389543194,33.49463547264052
2024-05-21,18.0,78.0,27.764852374318124,30.591143820314308,33.49974253306034,37.05207456171297,27.806207413772725,30.57885659406162,29.32987449969943,34.01024591735404,31.741272,36.710724,64.18574007427569,27.907796228177133,33.732535833080085
2024-05-21,18.0,78.25,27.445751057545877,30.10163208431013,33.122021584283814,36.42389028036174,27.495900336727885,30.10136329000572,28.91407825453831,33.18627600073512,31.265768,36.519318,65.13363534398036,27.570303676646773,33.31816379395447
2024-05-21,18.0,78.5,27.270566998827604,29.795209684009173,32.94241895048949,36.09931263779277,27.326228638303146,29.810147837566547,28.60085231883762,32.52146495594877,30.8526,36.091583,66.9324827142112,27.38518773867939,33.12707331014387
2024-05-21,18.0,78.75,27.417405920962953,30.11659009507809,33.10886555031612,36.563231122676484,27.468975604221274,30.129776394189726,28.695775921768035,32.76364135149879,31.105774,36.26541,66.16236147109446,27.537066519021657,33.30414731775075
2024-05-21,18.0,79.0,27.918198975081353,30.35296201253906,33.66626725096382,36.3238240892317,27.952627940533194,30.296027449020265,29.179328101330253,33.460677305310014,31.996317,37.04471,63.69172507188966,28.08940774222581,33.956698221289265
2024-05-21,18.0,79.25,28.14914751780378,30.26951644167729,33.88882569826312,36.045856323968835,28.17321150388446,30.195950913985254,29.435390352409456,34.122638014630525,32.56134,37.66739,61.49154654196198,28.356525026586556,34.23863297705513
2024-05-21,18.0,79.5,28.448457413863554,30.688055566899855,34.26583136675948,36.52361115467914,28.46819459040319,30.60102401037597,29.76031194542047,34.221303645382704,32.96092,38.147858,60.86175790236977,28.652699072108142,34.61042254109965
2024-05-21,18.0,79.75,28.47246216120992,30.79299317194608,34.35588553889642,36.74399928910127,28.496839358324735,30.71168433606796,29.896979828765893,34.360209497431356,32.753315,38.22989,62.533648219382684,28.660975327166394,34.67893801331351
2024-05-21,18.0,80.0,28.36324886151165,30.91863237544066,34.2362386894664,36.94333979669055,28.389267224079905,30.838436362162724,29.920617290664712,36.659273629554264,32.522602,37.98355,63.5562887752979,28.566957831642426,34.58741842211731
2024-05-21,18.0,80.25,28.516623898797082,31.004117959262175,34.468816628205495,37.06605967205023,28.542458638512375,30.923404131794147,30.14663716214591,36.7513724492847,32.573303,38.051422,64.4530654347213,28.720770761257793,34.82383925220215
2024-05-21,18.0,80.5,28.756936774768207,31.107513598568183,34.78898995935716,37.18388829911043,28.78002054771852,31.023170002941242,30.134133281242942,34.988685342331166,32.834126,38.246735,64.41874006464231,28.961789435480796,35.14868679187748
2024-05-21,18.0,80.75,28.876860924266722,31.208225477103618,34.98342228307295,37.41886134128844,28.900363207294173,31.132245104857912,30.279820075969365,35.241650062041685,32.84137,38.01541,65.16801750075062,29.05746364874541,35.30444507110859
2024-05-21,18.0,81.0,28.932819433990478,31.33522979464647,35.05343297625016,37.60352069962439,28.953567354430557,31.258595690447443,30.368756869940842,35.1719646047211,32.904926,38.12088,65.18540997408527,29.11935450206839,35.38952512934043
2024-05-21,18.25,77.0,27.228459940545566,29.582934739279416,32.45733614038679,35.06676785326715,27.247339072356777,29.512481338459526,28.56225686409027,34.411575959981235,32.77757,39.216583,52.65904607495758,27.458593794376966,32.785284539437654
2024-05-21,18.25,77.25,27.537028609509516,29.57263853699532,32.88936000331408,35.0877608750033,27.554347127620456,29.505491283114047,28.952540411130883,34.60312791230865,32.884174,38.753693,54.26826717531296,27.761734298917048,33.22288392913121
2024-05-21,18.25,77.5,27.7275112735489,29.887277346793713,33.20887000294028,35.51276101262846,27.748732535695478,29.816641365721186,29.205783309963877,34.731865941256274,32.73883,38.09549,56.6128877714932,27.923808536853635,33.509684980427764
2024-05-21,18.25,77.75,27.89059563554842,30.25521043572646,33.493394687450255,36.063612695861096,27.91588425581682,30.185560824767908,29.44288998855734,34.091608264007334,32.592022,37.79666,58.86181741363864,28.06605908524042,33.769448415611556
2024-05-21,18.25,78.0,28.00979093518566,30.276803701295407,33.732519995532094,36.19142850726175,28.040747270449305,30.209757910052694,29.57562244169618,34.23794413012621,32.3644,37.66971,61.48636461103686,28.17222415348902,33.99522312557039
2024-05-21,18.25,78.25,27.59332638958253,29.857621404503327,33.17121474888352,35.55732432911982,27.6273198758296,29.79596194803773,28.952425036981083,33.074979366726836,31.986551,37.241974,61.071456036570574,27.770446777039474,33.456342250230804
2024-05-21,18.25,78.5,27.55269849128906,29.635434833438303,33.15760065615341,35.17594073241789,27.589986639295876,29.566835347355997,28.76183842721844,32.593586901678805,31.757956,36.868927,62.48996961964866,27.72499731232902,33.44123632203169
2024-05-21,18.25,78.75,27.944820345712007,30.249403931780044,33.68573641628054,36.39986302352972,27.97970592229963,30.219679158171104,29.14681550442988,33.09976938601744,32.123188,37.435333,62.84806183488405,28.108899488932234,33.95574179588457
2024-05-21,18.25,79.0,28.35593351735829,30.794916705837906,34.19841352681366,36.96283053629338,28.382567440325037,30.736420243051914,29.60930320694464,33.70607879624947,32.66266,37.761505,62.17884450987349,28.533666064671568,34.49689807227001
2024-05-21,18.25,79.25,28.54384504202952,30.732333467955694,34.356716937128056,36.53779384392448,28.56050318971829,30.64097965863153,29.832341489774567,34.52440963217907,33.21588,38.53189,59.82351776298435,28.76265889236422,34.72041094040662
2024-05-21,18.25,79.5,28.64627237971518,30.95720830173167,34.48474859510028,36.86118059835523,28.66097398574919,30.860605827604978,30.01938682473556,35.30934868819952,33.358868,38.7128,59.5126907225709,28.856993870796273,34.83507736910893
2024-05-21,18.25,79.75,28.668323452109252,31.087363656404143,34.572934245079864,37.09557035897285,28.687683679538214,30.997669361179142,30.11970064752199,35.127950827054406,33.148823,38.60489,61.150134593933295,28.86285959557858,34.90145486362608
2024-05-21,18.25,80.0,28.761794848137743,31.21337427526865,34.70003655353563,37.21434395050578,28.78002133478927,31.114508964364518,30.30521275653886,35.58950441583738,33.238995,38.921295,61.21105034733636,28.954324792102746,35.02647118350147
2024-05-21,18.25,80.25,28.917765191843984,31.534937853275466,34.939980301748086,37.84294345119707,28.93645526521166,31.4519872595222,30.544250178482162,36.55141209287672,33.29189,38.81778,62.071046665154455,29.108470955235866,35.2653016100259
2024-05-21,18.25,80.5,28.76263520500434,31.54416328409242,34.813431303083284,37.980694070791955,28.789206160971315,31.474054118206755,30.297256096047505,35.464578903866084,32.80605,38.265045,64.45200417992163,28.93935867432524,35.11938572840657
2024-05-21,18.25,80.75,28.689533944281298,31.054062158511208,34.74532013459568,37.21636785508431,28.71814638149806,30.978599924505723,30.227047986315693,35.38594542693107,32.601868,37.898224,65.31062187659283,28.848798486280252,35.02548225150058
2024-05-21,18.25,81.0,28.51085794001882,31.026296183504016,34.43498792929056,37.14843129185642,28.532450684646296,30.950543207522415,30.067059155776548,36.03414825744028,32.6734,37.89041,63.47555956526984,28.698735640153554,34.76145613028647
2024-05-21,18.5,77.0,27.45870697926426,30.132216233604904,32.74326649614826,35.95222096954793,27.474242918834317,30.06990887502791,28.78794394911671,34.61772593344733,33.05605,39.665802,52.36989999814555,27.674397456902057,33.04785850539816
2024-05-21,18.5,77.25,27.838685543242168,29.846624558834986,33.26046086020079,35.461490937970915,27.851141608159107,29.776802799767335,29.25062321438853,34.8645687893208,33.274883,39.363068,53.72901963121922,28.04945802477486,33.57233474730253
2024-05-21,18.5,77.5,28.21036541737315,30.34186119443133,33.75002161436002,36.08246380435695,28.21756803156217,30.261636165473263,29.702539356055556,34.785779719716174,33.615295,39.45096,54.29169091726984,28.43299514305371,34.08747162287314
2024-05-21,18.5,77.75,28.369675449030087,30.810298661414404,34.03222035888488,36.73691063425325,28.380498558295873,30.725893664332354,30.00255856843545,35.04753696856369,33.46759,39.15213,56.42065027782498,28.570125517301953,34.343646976608156
2024-05-21,18.5,78.0,28.17410558454806,30.56437128911061,33.815372362394875,36.42563966387888,28.190946047949016,30.485233355247615,29.83303608727135,35.09545951092167,33.09129,38.605255,57.41052129284858,28.34808856621249,34.08799078122564
2024-05-21,18.5,78.25,27.742663781949318,30.038654446884358,33.22391873359053,35.61881335965466,27.76255188114598,29.949405031409412,29.103334175863978,33.57797320290638,32.773987,38.18338,56.508424647816234,27.94312216648791,33.53107011910461
2024-05-21,18.5,78.5,27.847360973889394,30.063734242968003,33.36553175539596,35.55193019945356,27.866115831385155,29.975592033932067,28.995048786018156,32.87192663392136,32.834126,38.072052,57.263934850889775,28.09266324953544,33.75015850798328
2024-05-21,18.5,78.75,28.321787645777572,30.521866644261,34.03287122727252,36.103081436436256,28.33886724425037,30.424087124711033,29.441455786915053,33.31498431566115,33.12221,38.784943,58.77820663810555,28.546730929557953,34.39700650396932
2024-05-21,18.5,79.0,28.718510383681764,30.80879772372166,34.56929411274895,36.54352552623849,28.732312809938094,30.709697862069312,29.90825563766869,33.909576741909234,33.49217,38.974396,59.29543122125784,28.953680636218127,34.956384043178424
2024-05-21,18.5,79.25,28.94232056093166,31.225192804890483,34.885520507670414,37.13025909387556,28.955186102102942,31.121790111960863,30.228128507026707,34.6576545820007,33.669983,39.613922,59.72110504134023,29.171578251597367,35.26464845615264
2024-05-21,18.5,79.5,28.987273946241718,31.434308844026617,34.94033106539841,37.43715148088281,28.998934188183366,31.329554848857807,30.402730765898827,35.49333627986533,33.736633,39.310455,59.47986303398391,29.20337670275889,35.298502800001664
2024-05-21,18.5,79.75,29.060184068542934,31.618437008426007,35.04523275491218,37.89575354615411,29.07124389392317,31.528319569214005,30.57672235607456,36.14242378814117,33.791645,39.02713,59.430423194408625,29.24823422555506,35.35714847816
2024-05-21,18.5,80.0,29.154799189472826,31.575839118284037,35.17304354167967,37.83694160755509,29.16415428368103,31.486281313151835,30.741164242949676,36.430122490924305,33.885883,39.26346,59.484129643172,29.342367212037377,35.48639548454444
2024-05-21,18.5,80.25,29.036459551980357,31.402021863543112,35.06790277987336,37.52868203613383,29.051457326757895,31.303602224795995,30.738554097231766,37.137323464265194,33.554913,38.98221,60.93294568269795,29.21454588479638,35.36756093719904
2024-05-21,18.5,80.5,28.83390124675225,32.029502432682236,34.9363447799034,39.08501415546485,28.864110218146795,31.998845167781997,30.580342566320763,36.180789847759,32.831604,38.130646,64.52899474265489,28.972517741713403,35.16701922096246
2024-05-21,18.5,80.75,28.352823879662637,30.903419967307613,34.27533372312892,36.966390516025406,28.383947684195586,30.827823479226204,29.97297141446518,36.725697811422606,32.325092,37.8378,64.76029876110496,28.52363364190458,34.56884045796027
2024-05-21,18.5,81.0,27.964394815808564,30.66263276272621,33.74249883338681,36.71983769421932,27.9948400401903,30.598894513958207,29.640235364495073,36.322364408357714,31.972311,37.698395,64.38868226851952,28.148489841056062,34.05672796529296
2024-05-21,18.75,77.0,27.946057962147325,31.000186564522796,33.36087122744066,37.33234533575777,27.953773425899755,30.948959926192032,29.268492134310396,34.93505965221618,33.608948,40.173615,51.99964785959958,28.128103083250792,33.61201507541735
2024-05-21,18.75,77.25,28.238527874933983,31.0069427623785,33.733030550236144,37.08269640722894,28.241898165496703,30.927458738392914,29.638559163680156,35.17998019500766,33.90257,40.41385,52.391783057019815,28.446503511612743,34.03549226452924
2024-05-21,18.75,77.5,28.595933014723787,31.01479378991366,34.198328020466285,36.91236056730039,28.593237114255093,30.919045747870058,30.03484159854237,34.8750488150726,34.258606,40.505646,52.73907394906134,28.81622181460076,34.52884912479423
2024-05-21,18.75,77.75,28.672100974730796,30.822717307820604,34.38030646873796,36.74529005036201,28.67529085784516,30.73737522573883,30.190881311471117,34.82802108806044,34.00014,39.991974,54.96990026147274,28.87292685213614,34.68812668456972
2024-05-21,18.75,78.0,28.463738436682174,30.618654824335188,34.15807783124059,36.54554690506691,28.473925935878285,30.54081454052347,30.088189771780595,36.030860549322085,33.558735,39.259552,56.216493681971,28.628003555242657,34.41221759312808
2024-05-21,18.75,78.25,28.30936219070956,31.20396006608361,33.94009546953955,37.77018908323764,28.319569655604155,31.16791051922519,29.934232207242,35.696070636486525,33.473206,39.054474,55.5894765170084,28.4695584891099,34.18202438169316
2024-05-21,18.75,78.5,28.276066757193743,30.634582395468975,33.82875383571433,36.16849669586977,28.280500948732012,30.532553644582244,29.64690803595106,34.63824073923888,33.693665,39.28299,54.38326731857638,28.51648365261027,34.199388825423455
2024-05-21,18.75,78.75,28.560342245338926,30.96486705662347,34.22953512386707,36.58812502899453,28.563968995264844,30.85721622111098,29.744859182040774,34.1341271839072,33.870667,39.710724,55.46741124119419,28.818542849653674,34.63519799626257
2024-05-21,18.75,79.0,28.824897518328765,31.145996265933594,34.570457952946775,36.76295980535016,28.828030340941357,31.035196917172478,29.977437637352626,34.25747882549598,34.20286,40.206818,55.47214079935492,29.123859617171806,35.03940224942309
2024-05-21,18.75,79.25,29.07642404617496,31.37250946330332,35.01442560805743,37.25215664723206,29.083932279381273,31.262579497129515,30.340933514582787,34.999374385475505,34.01414,40.022125,58.406922302346636,29.32570690303821,35.422756071044454
2024-05-21,18.75,79.5,29.206199741759637,31.733922859445077,35.291116074415015,37.84627982434821,29.21992918768542,31.625079796247398,30.568898714702545,35.36815073587155,33.760723,39.63736,60.91025074595432,29.40341066515742,35.62313918695684
2024-05-21,18.75,79.75,29.334264766628717,31.91132505845642,35.45612310890634,38.2516683839906,29.345699354024756,31.812192588572422,30.794269447856824,36.162211394314,33.943012,39.28775,60.353592376403604,29.503966062623675,35.739022194343605
2024-05-21,18.75,80.0,29.341822270199582,31.77482283025074,35.482731845219725,38.28047373874881,29.3544388759218,31.691354131068266,30.917803074934884,36.80430264513541,33.90924,38.997833,60.46571394557534,29.48651229976729,35.719512062289596
2024-05-21,18.75,80.25,29.161330521293664,31.74548249900637,35.31659387152991,38.4501377907894,29.183210322454983,31.693268855510524,30.7883063832559,36.68130755348898,33.43984,38.618927,62.41741008286152,29.288858852743182,35.522871667875535
2024-05-21,18.75,80.5,28.6651424472788,31.452766312316534,34.671868063324325,38.19634026346373,28.69208479881975,31.422182006287052,30.416760199215606,36.78094641157173,32.79881,38.292145,63.557583810324054,28.826087118241606,34.93567461472032
2024-05-21,18.75,80.75,28.185277843806503,31.168475207987136,33.98519430177314,37.23591059528307,28.20903656360238,31.080392375150254,29.904618830077695,37.574327865690066,32.41974,38.560455,63.12386170234234,28.41922745936368,34.375903063503124
2024-05-21,18.75,81.0,27.587087006426756,30.51981326092912,33.24022985757559,36.46825499133032,27.618559507613725,30.451686400840664,29.385410618040222,36.73695745534343,31.5991,37.97647,64.62924945328032,27.825718717691103,33.63801888697673
2024-05-21,19.0,77.0,28.258668561226816,31.47156433130853,33.53117548297585,37.63178268392286,28.241107048645492,31.377735280122906,29.45417220486782,35.41617669134041,34.985493,41.54471,45.69224327834928,28.495741839170314,33.84768824950054
2024-05-21,19.0,77.25,28.48617889326945,31.83779328762177,33.92383821843738,38.32000696479916,28.47282426015819,31.75655604859456,29.78557013264836,35.15031315296471,34.74005,41.105255,48.83635434791841,28.72155586826007,34.256044099918974
2024-05-21,19.0,77.5,28.63516975887764,31.93388553782649,34.24438349110463,38.53559568945132,28.631023342254633,31.85977003234351,29.957461221792048,34.40539806000879,34.335674,40.60721,52.39076202071163,28.8399473471992,34.54649151477388
2024-05-21,19.0,77.75,28.67747261237002,31.31502615109536,34.37430823939245,37.49357388172722,28.680332948113772,31.230401942428095,30.08451364284869,34.52232746753725,34.069805,40.2576,54.45450756387657,28.86967813770798,34.66431312845536
2024-05-21,19.0,78.0,28.707824678155742,30.747351532458524,34.49332555684845,36.77139578886739,28.717038612119662,30.665683054370007,30.107726089317094,34.112800281171815,33.764385,39.769318,56.853760965890366,28.898282319558085,34.792420629879665
2024-05-21,19.0,78.25,28.808289008859067,31.136755862178468,34.75384113858552,37.52940408038798,28.825850778157918,31.08466602553886,30.411505729148676,35.510712957811165,33.344868,39.02713,60.660441860246095,28.985494570254403,35.048617544185554
2024-05-21,19.0,78.5,28.7120987580288,31.570649704863914,34.5002123524684,38.09882844467321,28.718846019757667,31.5090185128619,30.357986990648072,35.45776690275983,33.75218,39.519318,56.92347728814625,28.89590205236361,34.791862769658344
2024-05-21,19.0,78.75,28.885786907557627,31.26784104686221,34.64943113702127,36.96627764366025,28.882892203119486,31.155032122174223,30.339215738743984,35.47205165603151,34.24176,40.16385,55.19023558006544,29.122910537241985,35.027225228455315
2024-05-21,19.0,79.0,28.991280063865062,31.417967137177108,34.78630826173332,37.11112523149189,28.98771079179107,31.302790570281424,30.371447757948015,35.61519360882454,34.372295,40.560333,55.388432832474614,29.268375830454538,35.228571927594544
2024-05-21,19.0,79.25,29.04829497908357,31.4579360976987,34.99001248303926,37.312793987917786,29.056310145209896,31.344021842139245,30.29068713443203,35.31711028438514,33.926983,39.999786,58.66557767375077,29.277695147911405,35.36792166585401
2024-05-21,19.0,79.5,29.19895254305276,31.567225692397876,35.27863177340844,37.6497511321323,29.212808428436162,31.462893667519545,30.458738461976775,35.30899716888155,33.762024,39.447052,60.83559690394723,29.395389597449807,35.6094167335621
2024-05-21,19.0,79.75,29.376361380256895,31.775427734918978,35.55072206834593,38.22703812682821,29.391377117128144,31.694395391727234,30.802578215783882,36.70304742246657,33.84593,39.134552,61.250494489802776,29.5248483420294,35.80166931870464
2024-05-21,19.0,80.0,29.307440243166592,31.741543457593412,35.48129799659061,38.03075520678601,29.32599068203935,31.646570627747053,30.846346587967037,36.77737489565271,33.701233,39.025177,61.56372321623598,29.428538760924326,35.68187723869882
2024-05-21,19.0,80.25,28.947291988514095,31.519623681689474,35.041651448848185,37.74435288585433,28.973254457529848,31.42939031007453,30.56427022983812,37.2997951363397,33.144024,38.86502,62.96671278955296,29.078644609849945,35.25677586447067
2024-05-21,19.0,80.5,28.458396995928595,31.436541580504098,34.40365342751906,37.59259308021486,28.486969600540707,31.34396910429297,30.21723905583813,37.358274789005634,32.528625,38.753326,64.1020575811424,28.637290445475614,34.69984002210386
2024-05-21,19.0,80.75,27.97020870202812,31.103549484337023,33.72141130110399,37.44142099678498,27.99619878433643,31.015449292938,29.972470756620726,37.37542932919894,32.142475,38.467926,63.484682214933805,28.202109699194025,34.099232607390846
2024-05-21,19.0,81.0,27.355489949588648,30.0706240362328,32.91651312704998,35.848381594323506,27.385871881031708,30.00682976560861,29.021144651243713,35.85214636604002,31.46108,37.78824,63.970140983223565,27.61969276142196,33.34856868133045
2024-05-21,19.25,77.0,28.365802544518246,31.860836233120253,33.69692642592883,38.40321125068323,28.348293797081777,31.784542109367543,29.46620494305761,34.754924944928916,34.97101,41.199005,46.54483993601328,28.605286101131757,34.01916705766402
2024-05-21,19.25,77.25,28.452880473155748,32.188989702963,33.82360663125264,38.89824492412271,28.43544397223791,32.11190992842964,29.56161974907019,34.441539109272696,35.004375,41.284943,46.979102934193776,28.6970001261706,34.15286262653074
2024-05-21,19.25,77.5,28.47573392935395,30.9759904421326,33.927969733867116,36.82583105839704,28.463899562329527,30.878261078302124,29.568504884984634,34.01983928878474,34.619934,40.93924,49.45127620570437,28.69863635240283,34.250187332018264
2024-05-21,19.25,77.75,28.584979628179017,30.482211777670052,34.160226134592044,36.046060516484786,28.58044875302106,30.399077907688486,29.73944638080017,33.77282989890841,34.348858,40.60721,51.905992809181306,28.78712016059928,34.459003908097266
2024-05-21,19.25,78.0,28.710026150607774,31.04633072503445,34.41580077489125,37.043196288015714,28.712442494945076,30.957492878754174,29.96512648428857,34.16567096801003,34.118305,40.30838,54.368245268126294,28.902769700849134,34.70457482977041
2024-05-21,19.25,78.25,28.678907930718783,31.085173665195445,34.4757947519649,37.21962568193557,28.69070453777297,31.007683191334458,30.077679331821596,34.659386133531484,33.661682,39.872833,57.36622841910083,28.8686120421823,34.77209625999444
2024-05-21,19.25,78.5,28.67951641076202,32.02102415360327,34.47979481324737,38.79591788077142,28.690197145144083,31.960445233075035,30.090470548687392,34.951118160822375,33.65517,39.755646,57.333112670612344,28.858419757544073,34.757349786889456
2024-05-21,19.25,78.75,28.695866100847592,31.336229094071022,34.49222929273819,37.57398611810908,28.703711329073315,31.256414852188485,30.163984918342095,36.41251966281567,33.675274,39.636505,57.42878100606821,28.889056241124162,34.80155052315879
2024-05-21,19.25,79.0,28.47913144624555,31.32748675375572,34.17907187184458,37.150475720218395,28.485734829847246,31.216384285779256,29.923281635092223,36.704207745100575,33.53538,39.759552,57.12451094705227,28.721621162202574,34.56863887050727
2024-05-21,19.25,79.25,28.766144723332193,31.203189813341485,34.56956966704042,36.880867157863925,28.77426181288782,31.091450062165286,30.059499892086535,36.74825447827055,33.81386,40.074005,57.43396118352798,29.017551074384087,34.972693205624715
2024-05-21,19.25,79.5,29.1827020910689,31.42189774377976,35.074539289549634,37.20381048051051,29.18167487743827,31.307328422168972,30.32833295430758,35.43056507182337,34.450176,40.74588,56.04233537801617,29.42487025377128,35.46385663888914
2024-05-21,19.25,79.75,29.429623417566443,31.69948187081018,35.49435657672885,37.701634395477384,29.433113176449194,31.581667873303797,30.6667216357227,35.79002794782002,34.378235,40.304474,57.95462426712493,29.60479359525008,35.7826992746845
2024-05-21,19.25,80.0,29.31834454593481,31.79657608881803,35.456395335182116,37.94431473909452,29.334029400709507,31.687729321822758,30.78001877910533,37.148362299206894,33.855774,39.66153,60.660188747566245,29.46092514950228,35.69203528502012
2024-05-21,19.25,80.25,28.934380808674295,31.70108583357856,34.98559532214762,37.80984053730138,28.957418462405226,31.593280156763925,30.532292532133713,37.80701736401397,33.265766,39.569733,62.16755153873469,29.095794867924027,35.251594626175496
2024-05-21,19.25,80.5,28.414348047116942,31.1920390209525,34.35771627936895,37.134689221992176,28.445450016170167,31.092148492802124,30.235452420853903,38.014555737429646,32.440815,39.16324,64.49047947924485,28.60068078657188,34.663470096974756
2024-05-21,19.25,80.75,27.561402340856834,30.33167067318891,33.27390030910572,36.58225295804809,27.603018689352723,30.29669495438982,29.724531223335916,36.53273654068391,31.392477,37.31949,65.51506225744546,27.73341125382308,33.54298681905192
2024-05-21,19.25,81.0,26.667292261330342,29.767232934462236,32.157217233897946,35.78439807190023,26.7164776308762,29.748704123297216,28.258890827407118,34.39944230841172,30.209452,36.16324,67.58607746425686,26.84984225474397,32.450066080404554
