scope,state,scenario,period,metric_slug,n_rows,n_finite,coverage_pct
state,Gujarat,ssp245,2060-2080,wsdi_warm_spell_days,33,33,100.0
state,Gujarat,ssp245,2060-2080,tnx_annual_max,33,33,100.0
state,Gujarat,ssp245,2060-2080,tx90p_hot_days_pct,33,33,100.0
state,Gujarat,ssp585,2020-2040,tas_annual_mean,33,33,100.0
state,Gujarat,ssp585,2020-2040,tasmax_summer_mean,33,33,100.0
state,Gujarat,ssp585,2020-2040,tas_summer_mean,33,33,100.0
state,Gujarat,ssp585,2020-2040,txx_annual_max,33,33,100.0
state,Gujarat,ssp585,2020-2040,tn90p_warm_nights_pct,33,33,100.0
state,Gujarat,ssp585,2020-2040,hwa_heatwave_amplitude,33,33,100.0
state,Gujarat,ssp585,2020-2040,txge30_hot_days,33,33,100.0
state,Gujarat,ssp585,2020-2040,txge35_extreme_heat_days,33,33,100.0
state,Gujarat,ssp585,2020-2040,tasmin_tropical_nights_gt25,33,33,100.0
state,Gujarat,ssp585,2020-2040,hwfi_tmean_90p,33,33,100.0
state,Gujarat,ssp585,2020-2040,hwfi_events_tmean_90p,33,33,100.0
state,Gujarat,ssp585,2020-2040,wsdi_warm_spell_days,33,33,100.0
state,Gujarat,ssp585,2020-2040,tnx_annual_max,33,33,100.0
state,Gujarat,ssp585,2020-2040,tx90p_hot_days_pct,33,33,100.0
state,Gujarat,ssp585,2040-2060,tas_annual_mean,33,33,100.0
state,Gujarat,ssp585,2040-2060,tasmax_summer_mean,33,33,100.0
state,Gujarat,ssp585,2040-2060,tas_summer_mean,33,33,100.0
state,Gujarat,ssp585,2040-2060,txx_annual_max,33,33,100.0
state,Gujarat,ssp585,2040-2060,tn90p_warm_nights_pct,33,33,100.0
state,Gujarat,ssp585,2040-2060,hwa_heatwave_amplitude,33,33,100.0
state,Gujarat,ssp585,2040-2060,txge30_hot_days,33,33,100.0
state,Gujarat,ssp585,2040-2060,txge35_extreme_heat_days,33,33,100.0
state,Gujarat,ssp585,2040-2060,tasmin_tropical_nights_gt25,33,33,100.0
state,Gujarat,ssp585,2040-2060,hwfi_tmean_90p,33,33,100.0
state,Gujarat,ssp585,2040-2060,hwfi_events_tmean_90p,33,33,100.0
state,Gujarat,ssp585,2040-2060,wsdi_warm_spell_days,33,33,100.0
state,Gujarat,ssp585,2040-2060,tnx_annual_max,33,33,100.0
state,Gujarat,ssp585,2040-2060,tx90p_hot_days_pct,33,33,100.0
state,Gujarat,ssp585,2060-2080,tas_annual_mean,33,33,100.0
state,Gujarat,ssp585,2060-2080,tasmax_summer_mean,33,33,100.0
state,Gujarat,ssp585,2060-2080,tas_summer_mean,33,33,100.0
state,Gujarat,ssp585,2060-2080,txx_annual_max,33,33,100.0
state,Gujarat,ssp585,2060-2080,tn90p_warm_nights_pct,33,33,100.0
state,Gujarat,ssp585,2060-2080,hwa_heatwave_amplitude,33,33,100.0
state,Gujarat,ssp585,2060-2080,txge30_hot_days,33,33,100.0
state,Gujarat,ssp585,2060-2080,txge35_extreme_heat_days,33,33,100.0
state,Gujarat,ssp585,2060-2080,tasmin_tropical_nights_gt25,33,33,100.0
state,Gujarat,ssp585,2060-2080,hwfi_tmean_90p,33,33,100.0
state,Gujarat,ssp585,2060-2080,hwfi_events_tmean_90p,33,33,100.0
state,Gujarat,ssp585,2060-2080,wsdi_warm_spell_days,33,33,100.0
state,Gujarat,ssp585,2060-2080,tnx_annual_max,33,33,100.0
state,Gujarat,ssp585,2060-2080,tx90p_hot_days_pct,33,33,100.0
state,Haryana,historical,1990-2010,tas_annual_mean,22,22,100.0
state,Haryana,historical,1990-2010,tasmax_summer_mean,22,22,100.0
state,Haryana,historical,1990-2010,tas_summer_mean,22,22,100.0
state,Haryana,historical,1990-2010,txx_annual_max,22,22,100.0
state,Haryana,historical,1990-2010,tn90p_warm_nights_pct,22,22,100.0
state,Haryana,historical,1990-2010,hwa_heatwave_amplitude,22,22,100.0
state,Haryana,historical,1990-2010,txge30_hot_days,22,22,100.0
state,Haryana,historical,1990-2010,txge35_extreme_heat_days,22,22,100.0
state,Haryana,historical,1990-2010,tasmin_tropical_nights_gt25,22,22,100.0
state,Haryana,historical,1990-2010,hwfi_tmean_90p,22,22,100.0
state,Haryana,historical,1990-2010,hwfi_events_tmean_90p,22,22,100.0
state,Haryana,historical,1990-2010,wsdi_warm_spell_days,22,22,100.0
state,Haryana,historical,1990-2010,tnx_annual_max,22,22,100.0
state,Haryana,historical,1990-2010,tx90p_hot_days_pct,22,22,100.0
state,Haryana,ssp245,2020-2040,tas_annual_mean,22,22,100.0
state,Haryana,ssp245,2020-2040,tasmax_summer_mean,22,22,100.0
state,Haryana,ssp245,2020-2040,tas_summer_mean,22,22,100.0
state,Haryana,ssp245,2020-2040,txx_annual_max,22,22,100.0
state,Haryana,ssp245,2020-2040,tn90p_warm_nights_pct,22,22,100.0
state,Haryana,ssp245,2020-2040,hwa_heatwave_amplitude,22,22,100.0
state,Haryana,ssp245,2020-2040,txge30_hot_days,22,22,100.0
state,Haryana,ssp245,2020-2040,txge35_extreme_heat_days,22,22,100.0
state,Haryana,ssp245,2020-2040,tasmin_tropical_nights_gt25,22,22,100.0
state,Haryana,ssp245,2020-2040,hwfi_tmean_90p,22,22,100.0
state,Haryana,ssp245,2020-2040,hwfi_events_tmean_90p,22,22,100.0
state,Haryana,ssp245,2020-2040,wsdi_warm_spell_days,22,22,100.0
state,Haryana,ssp245,2020-2040,tnx_annual_max,22,22,100.0
state,Haryana,ssp245,2020-2040,tx90p_hot_days_pct,22,22,100.0
state,Haryana,ssp245,2040-2060,tas_annual_mean,22,22,100.0
state,Haryana,ssp245,2040-2060,tasmax_summer_mean,22,22,100.0
state,Haryana,ssp245,2040-2060,tas_summer_mean,22,22,100.0
state,Haryana,ssp245,2040-2060,txx_annual_max,22,22,100.0
state,Haryana,ssp245,2040-2060,tn90p_warm_nights_pct,22,22,100.0
state,Haryana,ssp245,2040-2060,hwa_heatwave_amplitude,22,22,100.0
state,Haryana,ssp245,2040-2060,txge30_hot_days,22,22,100.0
state,Haryana,ssp245,2040-2060,txge35_extreme_heat_days,22,22,100.0
state,Haryana,ssp245,2040-2060,tasmin_tropical_nights_gt25,22,22,100.0
state,Haryana,ssp245,2040-2060,hwfi_tmean_90p,22,22,100.0
state,Haryana,ssp245,2040-2060,hwfi_events_tmean_90p,22,22,100.0
state,Haryana,ssp245,2040-2060,wsdi_warm_spell_days,22,22,100.0
state,Haryana,ssp245,2040-2060,tnx_annual_max,22,22,100.0
state,Haryana,ssp245,2040-2060,tx90p_hot_days_pct,22,22,100.0
state,Haryana,ssp245,2060-2080,tas_annual_mean,22,22,100.0
state,Haryana,ssp245,2060-2080,tasmax_summer_mean,22,22,100.0
state,Haryana,ssp245,2060-2080,tas_summer_mean,22,22,100.0
state,Haryana,ssp245,2060-2080,txx_annual_max,22,22,100.0
state,Haryana,ssp245,2060-2080,tn90p_warm_nights_pct,22,22,100.0
state,Haryana,ssp245,2060-2080,hwa_heatwave_amplitude,22,22,100.0
state,Haryana,ssp245,2060-2080,txge30_hot_days,22,22,100.0
state,Haryana,ssp245,2060-2080,txge35_extreme_heat_days,22,22,100.0
state,Haryana,ssp245,2060-2080,tasmin_tropical_nights_gt25,22,22,100.0
state,Haryana,ssp245,2060-2080,hwfi_tmean_90p,22,22,100.0
state,Haryana,ssp245,2060-2080,hwfi_events_tmean_90p,22,22,100.0
state,Haryana,ssp245,2060-2080,wsdi_warm_spell_days,22,22,100.0
state,Haryana,ssp245,2060-2080,tnx_annual_max,22,22,100.0
state,Haryana,ssp245,2060-2080,tx90p_hot_days_pct,22,22,100.0
state,Haryana,ssp585,2020-2040,tas_annual_mean,22,22,100.0
state,Haryana,ssp585,2020-2040,tasmax_summer_mean,22,22,100.0
state,Haryana,ssp585,2020-2040,tas_summer_mean,22,22,100.0
state,Haryana,ssp585,2020-2040,txx_annual_max,22,22,100.0
state,Haryana,ssp585,2020-2040,tn90p_warm_nights_pct,22,22,100.0
state,Haryana,ssp585,2020-2040,hwa_heatwave_amplitude,22,22,100.0
state,Haryana,ssp585,2020-2040,txge30_hot_days,22,22,100.0
state,Haryana,ssp585,2020-2040,txge35_extreme_heat_days,22,22,100.0
state,Haryana,ssp585,2020-2040,tasmin_tropical_nights_gt25,22,22,100.0
state,Haryana,ssp585,2020-2040,hwfi_tmean_90p,22,22,100.0
state,Haryana,ssp585,2020-2040,hwfi_events_tmean_90p,22,22,100.0
state,Haryana,ssp585,2020-2040,wsdi_warm_spell_days,22,22,100.0
state,Haryana,ssp585,2020-2040,tnx_annual_max,22,22,100.0
state,Haryana,ssp585,2020-2040,tx90p_hot_days_pct,22,22,100.0
state,Haryana,ssp585,2040-2060,tas_annual_mean,22,22,100.0
state,Haryana,ssp585,2040-2060,tasmax_summer_mean,22,22,100.0
state,Haryana,ssp585,2040-2060,tas_summer_mean,22,22,100.0
state,Haryana,ssp585,2040-2060,txx_annual_max,22,22,100.0
state,Haryana,ssp585,2040-2060,tn90p_warm_nights_pct,22,22,100.0
state,Haryana,ssp585,2040-2060,hwa_heatwave_amplitude,22,22,100.0
state,Haryana,ssp585,2040-2060,txge30_hot_days,22,22,100.0
state,Haryana,ssp585,2040-2060,txge35_extreme_heat_days,22,22,100.0
state,Haryana,ssp585,2040-2060,tasmin_tropical_nights_gt25,22,22,100.0
state,Haryana,ssp585,2040-2060,hwfi_tmean_90p,22,22,100.0
state,Haryana,ssp585,2040-2060,hwfi_events_tmean_90p,22,22,100.0
state,Haryana,ssp585,2040-2060,wsdi_warm_spell_days,22,22,100.0
state,Haryana,ssp585,2040-2060,tnx_annual_max,22,22,100.0
state,Haryana,ssp585,2040-2060,tx90p_hot_days_pct,22,22,100.0
state,Haryana,ssp585,2060-2080,tas_annual_mean,22,22,100.0
state,Haryana,ssp585,2060-2080,tasmax_summer_mean,22,22,100.0
state,Haryana,ssp585,2060-2080,tas_summer_mean,22,22,100.0
state,Haryana,ssp585,2060-2080,txx_annual_max,22,22,100.0
state,Haryana,ssp585,2060-2080,tn90p_warm_nights_pct,22,22,100.0
state,Haryana,ssp585,2060-2080,hwa_heatwave_amplitude,22,22,100.0
state,Haryana,ssp585,2060-2080,txge30_hot_days,22,22,100.0
state,Haryana,ssp585,2060-2080,txge35_extreme_heat_days,22,22,100.0
state,Haryana,ssp585,2060-2080,tasmin_tropical_nights_gt25,22,22,100.0
state,Haryana,ssp585,2060-2080,hwfi_tmean_90p,22,22,100.0
state,Haryana,ssp585,2060-2080,hwfi_events_tmean_90p,22,22,100.0
state,Haryana,ssp585,2060-2080,wsdi_warm_spell_days,22,22,100.0
state,Haryana,ssp585,2060-2080,tnx_annual_max,22,22,100.0
state,Haryana,ssp585,2060-2080,tx90p_hot_days_pct,22,22,100.0
state,Himachal Pradesh,historical,1990-2010,tas_annual_mean,12,12,100.0
state,Himachal Pradesh,historical,1990-2010,tasmax_summer_mean,12,12,100.0
state,Himachal Pradesh,historical,1990-2010,tas_summer_mean,12,12,100.0
state,Himachal Pradesh,historical,1990-2010,txx_annual_max,12,12,100.0
state,Himachal Pradesh,historical,1990-2010,tn90p_warm_nights_pct,12,12,100.0
state,Himachal Pradesh,historical,1990-2010,hwa_heatwave_amplitude,12,12,100.0
state,Himachal Pradesh,historical,1990-2010,txge30_hot_days,12,12,100.0
state,Himachal Pradesh,historical,1990-2010,txge35_extreme_heat_days,12,12,100.0
state,Himachal Pradesh,historical,1990-2010,tasmin_tropical_nights_gt25,12,12,100.0
state,Himachal Pradesh,historical,1990-2010,hwfi_tmean_90p,12,12,100.0
state,Himachal Pradesh,historical,1990-2010,hwfi_events_tmean_90p,12,12,100.0
state,Himachal Pradesh,historical,1990-2010,wsdi_warm_spell_days,12,12,100.0
state,Himachal Pradesh,historical,1990-2010,tnx_annual_max,12,12,100.0
state,Himachal Pradesh,historical,1990-2010,tx90p_hot_days_pct,12,12,100.0
state,Himachal Pradesh,ssp245,2020-2040,tas_annual_mean,12,12,100.0
state,Himachal Pradesh,ssp245,2020-2040,tasmax_summer_mean,12,12,100.0
state,Himachal Pradesh,ssp245,2020-2040,tas_summer_mean,12,12,100.0
state,Himachal Pradesh,ssp245,2020-2040,txx_annual_max,12,12,100.0
state,Himachal Pradesh,ssp245,2020-2040,tn90p_warm_nights_pct,12,12,100.0
state,Himachal Pradesh,ssp245,2020-2040,hwa_heatwave_amplitude,12,12,100.0
state,Himachal Pradesh,ssp245,2020-2040,txge30_hot_days,12,12,100.0
state,Himachal Pradesh,ssp245,2020-2040,txge35_extreme_heat_days,12,12,100.0
state,Himachal Pradesh,ssp245,2020-2040,tasmin_tropical_nights_gt25,12,12,100.0
state,Himachal Pradesh,ssp245,2020-2040,hwfi_tmean_90p,12,12,100.0
state,Himachal Pradesh,ssp245,2020-2040,hwfi_events_tmean_90p,12,12,100.0
state,Himachal Pradesh,ssp245,2020-2040,wsdi_warm_spell_days,12,12,100.0
state,Himachal Pradesh,ssp245,2020-2040,tnx_annual_max,12,12,100.0
state,Himachal Pradesh,ssp245,2020-2040,tx90p_hot_days_pct,12,12,100.0
state,Himachal Pradesh,ssp245,2040-2060,tas_annual_mean,12,12,100.0
state,Himachal Pradesh,ssp245,2040-2060,tasmax_summer_mean,12,12,100.0
state,Himachal Pradesh,ssp245,2040-2060,tas_summer_mean,12,12,100.0
state,Himachal Pradesh,ssp245,2040-2060,txx_annual_max,12,12,100.0
state,Himachal Pradesh,ssp245,2040-2060,tn90p_warm_nights_pct,12,12,100.0
state,Himachal Pradesh,ssp245,2040-2060,hwa_heatwave_amplitude,12,12,100.0
state,Himachal Pradesh,ssp245,2040-2060,txge30_hot_days,12,12,100.0
state,Himachal Pradesh,ssp245,2040-2060,txge35_extreme_heat_days,12,12,100.0
state,Himachal Pradesh,ssp245,2040-2060,tasmin_tropical_nights_gt25,12,12,100.0
state,Himachal Pradesh,ssp245,2040-2060,hwfi_tmean_90p,12,12,100.0
state,Himachal Pradesh,ssp245,2040-2060,hwfi_events_tmean_90p,12,12,100.0
state,Himachal Pradesh,ssp245,2040-2060,wsdi_warm_spell_days,12,12,100.0
state,Himachal Pradesh,ssp245,2040-2060,tnx_annual_max,12,12,100.0
state,Himachal Pradesh,ssp245,2040-2060,tx90p_hot_days_pct,12,12,100.0
state,Himachal Pradesh,ssp245,2060-2080,tas_annual_mean,12,12,100.0
state,Himachal Pradesh,ssp245,2060-2080,tasmax_summer_mean,12,12,100.0
state,Himachal Pradesh,ssp245,2060-2080,tas_summer_mean,12,12,100.0
state,Himachal Pradesh,ssp245,2060-2080,txx_annual_max,12,12,100.0
state,Himachal Pradesh,ssp245,2060-2080,tn90p_warm_nights_pct,12,12,100.0
state,Himachal Pradesh,ssp245,2060-2080,hwa_heatwave_amplitude,12,12,100.0
state,Himachal Pradesh,ssp245,2060-2080,txge30_hot_days,12,12,100.0
state,Himachal Pradesh,ssp245,2060-2080,txge35_extreme_heat_days,12,12,100.0
state,Himachal Pradesh,ssp245,2060-2080,tasmin_tropical_nights_gt25,12,12,100.0
state,Himachal Pradesh,ssp245,2060-2080,hwfi_tmean_90p,12,12,100.0
state,Himachal Pradesh,ssp245,2060-2080,hwfi_events_tmean_90p,12,12,100.0
state,Himachal Pradesh,ssp245,2060-2080,wsdi_warm_spell_days,12,12,100.0
state,Himachal Pradesh,ssp245,2060-2080,tnx_annual_max,12,12,100.0
state,Himachal Pradesh,ssp245,2060-2080,tx90p_hot_days_pct,12,12,100.0
state,Himachal Pradesh,ssp585,2020-2040,tas_annual_mean,12,12,100.0
state,Himachal Pradesh,ssp585,2020-2040,tasmax_summer_mean,12,12,100.0
state,Himachal Pradesh,ssp585,2020-2040,tas_summer_mean,12,12,100.0
state,Himachal Pradesh,ssp585,2020-2040,txx_annual_max,12,12,100.0
state,Himachal Pradesh,ssp585,2020-2040,tn90p_warm_nights_pct,12,12,100.0
state,Himachal Pradesh,ssp585,2020-2040,hwa_heatwave_amplitude,12,12,100.0
state,Himachal Pradesh,ssp585,2020-2040,txge30_hot_days,12,12,100.0
state,Himachal Pradesh,ssp585,2020-2040,txge35_extreme_heat_days,12,12,100.0
state,Himachal Pradesh,ssp585,2020-2040,tasmin_tropical_nights_gt25,12,12,100.0
state,Himachal Pradesh,ssp585,2020-2040,hwfi_tmean_90p,12,12,100.0
state,Himachal Pradesh,ssp585,2020-2040,hwfi_events_tmean_90p,12,12,100.0
state,Himachal Pradesh,ssp585,2020-2040,wsdi_warm_spell_days,12,12,100.0
state,Himachal Pradesh,ssp585,2020-2040,tnx_annual_max,12,12,100.0
state,Himachal Pradesh,ssp585,2020-2040,tx90p_hot_days_pct,12,12,100.0
state,Himachal Pradesh,ssp585,2040-2060,tas_annual_mean,12,12,100.0
state,Himachal Pradesh,ssp585,2040-2060,tasmax_summer_mean,12,12,100.0
state,Himachal Pradesh,ssp585,2040-2060,tas_summer_mean,12,12,100.0
state,Himachal Pradesh,ssp585,2040-2060,txx_annual_max,12,12,100.0
state,Himachal Pradesh,ssp585,2040-2060,tn90p_warm_nights_pct,12,12,100.0
state,Himachal Pradesh,ssp585,2040-2060,hwa_heatwave_amplitude,12,12,100.0
state,Himachal Pradesh,ssp585,2040-2060,txge30_hot_days,12,12,100.0
state,Himachal Pradesh,ssp585,2040-2060,txge35_extreme_heat_days,12,12,100.0
state,Himachal Pradesh,ssp585,2040-2060,tasmin_tropical_nights_gt25,12,12,100.0
state,Himachal Pradesh,ssp585,2040-2060,hwfi_tmean_90p,12,12,100.0
state,Himachal Pradesh,ssp585,2040-2060,hwfi_events_tmean_90p,12,12,100.0
state,Himachal Pradesh,ssp585,2040-2060,wsdi_warm_spell_days,12,12,100.0
state,Himachal Pradesh,ssp585,2040-2060,tnx_annual_max,12,12,100.0
state,Himachal Pradesh,ssp585,2040-2060,tx90p_hot_days_pct,12,12,100.0
state,Himachal Pradesh,ssp585,2060-2080,tas_annual_mean,12,12,100.0
state,Himachal Pradesh,ssp585,2060-2080,tasmax_summer_mean,12,12,100.0
state,Himachal Pradesh,ssp585,2060-2080,tas_summer_mean,12,12,100.0
state,Himachal Pradesh,ssp585,2060-2080,txx_annual_max,12,12,100.0
state,Himachal Pradesh,ssp585,2060-2080,tn90p_warm_nights_pct,12,12,100.0
state,Himachal Pradesh,ssp585,2060-2080,hwa_heatwave_amplitude,12,12,100.0
state,Himachal Pradesh,ssp585,2060-2080,txge30_hot_days,12,12,100.0
state,Himachal Pradesh,ssp585,2060-2080,txge35_extreme_heat_days,12,12,100.0
state,Himachal Pradesh,ssp585,2060-2080,tasmin_tropical_nights_gt25,12,12,100.0
state,Himachal Pradesh,ssp585,2060-2080,hwfi_tmean_90p,12,12,100.0
state,Himachal Pradesh,ssp585,2060-2080,hwfi_events_tmean_90p,12,12,100.0
state,Himachal Pradesh,ssp585,2060-2080,wsdi_warm_spell_days,12,12,100.0
state,Himachal Pradesh,ssp585,2060-2080,tnx_annual_max,12,12,100.0
state,Himachal Pradesh,ssp585,2060-2080,tx90p_hot_days_pct,12,12,100.0
state,Jammu & Kashmir,historical,1990-2010,tas_annual_mean,22,22,100.0
state,Jammu & Kashmir,historical,1990-2010,tasmax_summer_mean,22,22,100.0
state,Jammu & Kashmir,historical,1990-2010,tas_summer_mean,22,22,100.0
state,Jammu & Kashmir,historical,1990-2010,txx_annual_max,22,22,100.0
state,Jammu & Kashmir,historical,1990-2010,tn90p_warm_nights_pct,22,22,100.0
state,Jammu & Kashmir,historical,1990-2010,hwa_heatwave_amplitude,22,22,100.0
state,Jammu & Kashmir,historical,1990-2010,txge30_hot_days,22,22,100.0
state,Jammu & Kashmir,historical,1990-2010,txge35_extreme_heat_days,22,22,100.0
state,Jammu & Kashmir,historical,1990-2010,tasmin_tropical_nights_gt25,22,22,100.0
state,Jammu & Kashmir,historical,1990-2010,hwfi_tmean_90p,22,22,100.0
state,Jammu & Kashmir,historical,1990-2010,hwfi_events_tmean_90p,22,22,100.0
state,Jammu & Kashmir,historical,1990-2010,wsdi_warm_spell_days,22,22,100.0
state,Jammu & Kashmir,historical,1990-2010,tnx_annual_max,22,22,100.0
state,Jammu & Kashmir,historical,1990-2010,tx90p_hot_days_pct,22,22,100.0
state,Jammu & Kashmir,ssp245,2020-2040,tas_annual_mean,22,22,100.0
state,Jammu & Kashmir,ssp245,2020-2040,tasmax_summer_mean,22,22,100.0
state,Jammu & Kashmir,ssp245,2020-2040,tas_summer_mean,22,22,100.0
state,Jammu & Kashmir,ssp245,2020-2040,txx_annual_max,22,22,100.0
state,Jammu & Kashmir,ssp245,2020-2040,tn90p_warm_nights_pct,22,22,100.0
state,Jammu & Kashmir,ssp245,2020-2040,hwa_heatwave_amplitude,22,22,100.0
state,Jammu & Kashmir,ssp245,2020-2040,txge30_hot_days,22,22,100.0
state,Jammu & Kashmir,ssp245,2020-2040,txge35_extreme_heat_days,22,22,100.0
state,Jammu & Kashmir,ssp245,2020-2040,tasmin_tropical_nights_gt25,22,22,100.0
state,Jammu & Kashmir,ssp245,2020-2040,hwfi_tmean_90p,22,22,100.0
state,Jammu & Kashmir,ssp245,2020-2040,hwfi_events_tmean_90p,22,22,100.0
state,Jammu & Kashmir,ssp245,2020-2040,wsdi_warm_spell_days,22,22,100.0
state,Jammu & Kashmir,ssp245,2020-2040,tnx_annual_max,22,22,100.0
state,Jammu & Kashmir,ssp245,2020-2040,tx90p_hot_days_pct,22,22,100.0
state,Jammu & Kashmir,ssp245,2040-2060,tas_annual_mean,22,22,100.0
state,Jammu & Kashmir,ssp245,2040-2060,tasmax_summer_mean,22,22,100.0
state,Jammu & Kashmir,ssp245,2040-2060,tas_summer_mean,22,22,100.0
state,Jammu & Kashmir,ssp245,2040-2060,txx_annual_max,22,22,100.0
state,Jammu & Kashmir,ssp245,2040-2060,tn90p_warm_nights_pct,22,22,100.0
state,Jammu & Kashmir,ssp245,2040-2060,hwa_heatwave_amplitude,22,22,100.0
state,Jammu & Kashmir,ssp245,2040-2060,txge30_hot_days,22,22,100.0
state,Jammu & Kashmir,ssp245,2040-2060,txge35_extreme_heat_days,22,22,100.0
state,Jammu & Kashmir,ssp245,2040-2060,tasmin_tropical_nights_gt25,22,22,100.0
state,Jammu & Kashmir,ssp245,2040-2060,hwfi_tmean_90p,22,22,100.0
state,Jammu & Kashmir,ssp245,2040-2060,hwfi_events_tmean_90p,22,22,100.0
state,Jammu & Kashmir,ssp245,2040-2060,wsdi_warm_spell_days,22,22,100.0
state,Jammu & Kashmir,ssp245,2040-2060,tnx_annual_max,22,22,100.0
state,Jammu & Kashmir,ssp245,2040-2060,tx90p_hot_days_pct,22,22,100.0
state,Jammu & Kashmir,ssp245,2060-2080,tas_annual_mean,22,22,100.0
state,Jammu & Kashmir,ssp245,2060-2080,tasmax_summer_mean,22,22,100.0
state,Jammu & Kashmir,ssp245,2060-2080,tas_summer_mean,22,22,100.0
state,Jammu & Kashmir,ssp245,2060-2080,txx_annual_max,22,22,100.0
state,Jammu & Kashmir,ssp245,2060-2080,tn90p_warm_nights_pct,22,22,100.0
state,Jammu & Kashmir,ssp245,2060-2080,hwa_heatwave_amplitude,22,22,100.0
state,Jammu & Kashmir,ssp245,2060-2080,txge30_hot_days,22,22,100.0
state,Jammu & Kashmir,ssp245,2060-2080,txge35_extreme_heat_days,22,22,100.0
state,Jammu & Kashmir,ssp245,2060-2080,tasmin_tropical_nights_gt25,22,22,100.0
state,Jammu & Kashmir,ssp245,2060-2080,hwfi_tmean_90p,22,22,100.0
state,Jammu & Kashmir,ssp245,2060-2080,hwfi_events_tmean_90p,22,22,100.0
state,Jammu & Kashmir,ssp245,2060-2080,wsdi_warm_spell_days,22,22,100.0
state,Jammu & Kashmir,ssp245,2060-2080,tnx_annual_max,22,22,100.0
state,Jammu & Kashmir,ssp245,2060-2080,tx90p_hot_days_pct,22,22,100.0
state,Jammu & Kashmir,ssp585,2020-2040,tas_annual_mean,22,22,100.0
state,Jammu & Kashmir,ssp585,2020-2040,tasmax_summer_mean,22,22,100.0
state,Jammu & Kashmir,ssp585,2020-2040,tas_summer_mean,22,22,100.0
state,Jammu & Kashmir,ssp585,2020-2040,txx_annual_max,22,22,100.0
state,Jammu & Kashmir,ssp585,2020-2040,tn90p_warm_nights_pct,22,22,100.0
state,Jammu & Kashmir,ssp585,2020-2040,hwa_heatwave_amplitude,22,22,100.0
state,Jammu & Kashmir,ssp585,2020-2040,txge30_hot_days,22,22,100.0
state,Jammu & Kashmir,ssp585,2020-2040,txge35_extreme_heat_days,22,22,100.0
state,Jammu & Kashmir,ssp585,2020-2040,tasmin_tropical_nights_gt25,22,22,100.0
state,Jammu & Kashmir,ssp585,2020-2040,hwfi_tmean_90p,22,22,100.0
state,Jammu & Kashmir,ssp585,2020-2040,hwfi_events_tmean_90p,22,22,100.0
state,Jammu & Kashmir,ssp585,2020-2040,wsdi_warm_spell_days,22,22,100.0
state,Jammu & Kashmir,ssp585,2020-2040,tnx_annual_max,22,22,100.0
state,Jammu & Kashmir,ssp585,2020-2040,tx90p_hot_days_pct,22,22,100.0
state,Jammu & Kashmir,ssp585,2040-2060,tas_annual_mean,22,22,100.0
state,Jammu & Kashmir,ssp585,2040-2060,tasmax_summer_mean,22,22,100.0
state,Jammu & Kashmir,ssp585,2040-2060,tas_summer_mean,22,22,100.0
state,Jammu & Kashmir,ssp585,2040-2060,txx_annual_max,22,22,100.0
state,Jammu & Kashmir,ssp585,2040-2060,tn90p_warm_nights_pct,22,22,100.0
state,Jammu & Kashmir,ssp585,2040-2060,hwa_heatwave_amplitude,22,22,100.0
state,Jammu & Kashmir,ssp585,2040-2060,txge30_hot_days,22,22,100.0
state,Jammu & Kashmir,ssp585,2040-2060,txge35_extreme_heat_days,22,22,100.0
state,Jammu & Kashmir,ssp585,2040-2060,tasmin_tropical_nights_gt25,22,22,100.0
state,Jammu & Kashmir,ssp585,2040-2060,hwfi_tmean_90p,22,22,100.0
state,Jammu & Kashmir,ssp585,2040-2060,hwfi_events_tmean_90p,22,22,100.0
state,Jammu & Kashmir,ssp585,2040-2060,wsdi_warm_spell_days,22,22,100.0
state,Jammu & Kashmir,ssp585,2040-2060,tnx_annual_max,22,22,100.0
state,Jammu & Kashmir,ssp585,2040-2060,tx90p_hot_days_pct,22,22,100.0
state,Jammu & Kashmir,ssp585,2060-2080,tas_annual_mean,22,22,100.0
state,Jammu & Kashmir,ssp585,2060-2080,tasmax_summer_mean,22,22,100.0
state,Jammu & Kashmir,ssp585,2060-2080,tas_summer_mean,22,22,100.0
state,Jammu & Kashmir,ssp585,2060-2080,txx_annual_max,22,22,100.0
state,Jammu & Kashmir,ssp585,2060-2080,tn90p_warm_nights_pct,22,22,100.0
state,Jammu & Kashmir,ssp585,2060-2080,hwa_heatwave_amplitude,22,22,100.0
state,Jammu & Kashmir,ssp585,2060-2080,txge30_hot_days,22,22,100.0
state,Jammu & Kashmir,ssp585,2060-2080,txge35_extreme_heat_days,22,22,100.0
state,Jammu & Kashmir,ssp585,2060-2080,tasmin_tropical_nights_gt25,22,22,100.0
state,Jammu & Kashmir,ssp585,2060-2080,hwfi_tmean_90p,22,22,100.0
state,Jammu & Kashmir,ssp585,2060-2080,hwfi_events_tmean_90p,22,22,100.0
